Acquired on 3/17/2019 at 11:37:22
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52549077E+003	1.96521974E+005	-1.94061841E+001
   1.52549201E+003	1.96521815E+005	-1.94046308E+001
   1.52549325E+003	1.96521655E+005	-1.93976275E+001
   1.52549449E+003	1.96521495E+005	-1.93858404E+001
   1.52549573E+003	1.96521336E+005	-1.93757024E+001
   1.52549697E+003	1.96521176E+005	-1.93715722E+001
   1.52549821E+003	1.96521016E+005	-1.93713471E+001
   1.52549945E+003	1.96520857E+005	-1.93720468E+001
   1.52550069E+003	1.96520697E+005	-1.93759244E+001
   1.52550193E+003	1.96520537E+005	-1.93861287E+001
   1.52550317E+003	1.96520377E+005	-1.93992903E+001
   1.52550441E+003	1.96520218E+005	-1.94083267E+001
   1.52550565E+003	1.96520058E+005	-1.94107812E+001
   1.52550688E+003	1.96519898E+005	-1.94090197E+001
   1.52550812E+003	1.96519739E+005	-1.94042661E+001
   1.52550936E+003	1.96519579E+005	-1.93965717E+001
   1.52551060E+003	1.96519419E+005	-1.93892064E+001
   1.52551184E+003	1.96519260E+005	-1.93867585E+001
   1.52551308E+003	1.96519100E+005	-1.93895377E+001
   1.52551432E+003	1.96518940E+005	-1.93949236E+001
   1.52551556E+003	1.96518780E+005	-1.94024057E+001
   1.52551680E+003	1.96518621E+005	-1.94115569E+001
   1.52551804E+003	1.96518461E+005	-1.94171051E+001
   1.52551928E+003	1.96518301E+005	-1.94130664E+001
   1.52552052E+003	1.96518142E+005	-1.94014971E+001
   1.52552176E+003	1.96517982E+005	-1.93911232E+001
   1.52552300E+003	1.96517822E+005	-1.93876660E+001
   1.52552424E+003	1.96517663E+005	-1.93911567E+001
   1.52552548E+003	1.96517503E+005	-1.94007459E+001
   1.52552672E+003	1.96517343E+005	-1.94145763E+001
   1.52552796E+003	1.96517184E+005	-1.94265117E+001
   1.52552920E+003	1.96517024E+005	-1.94303975E+001
   1.52553044E+003	1.96516864E+005	-1.94271116E+001
   1.52553168E+003	1.96516704E+005	-1.94231287E+001
   1.52553292E+003	1.96516545E+005	-1.94237955E+001
   1.52553416E+003	1.96516385E+005	-1.94311912E+001
   1.52553540E+003	1.96516225E+005	-1.94454414E+001
