Acquired on 3/17/2019 at 11:27:22
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52526147E+003	1.96551518E+005	-1.94631438E+001
   1.52526271E+003	1.96551359E+005	-1.94775814E+001
   1.52526395E+003	1.96551199E+005	-1.94890270E+001
   1.52526519E+003	1.96551039E+005	-1.94985241E+001
   1.52526643E+003	1.96550880E+005	-1.95089831E+001
   1.52526767E+003	1.96550720E+005	-1.95220599E+001
   1.52526891E+003	1.96550560E+005	-1.95342012E+001
   1.52527014E+003	1.96550401E+005	-1.95366474E+001
   1.52527138E+003	1.96550241E+005	-1.95242204E+001
   1.52527262E+003	1.96550081E+005	-1.95045174E+001
   1.52527386E+003	1.96549922E+005	-1.94930284E+001
   1.52527510E+003	1.96549762E+005	-1.94973553E+001
   1.52527634E+003	1.96549602E+005	-1.95101950E+001
   1.52527758E+003	1.96549442E+005	-1.95200780E+001
   1.52527882E+003	1.96549283E+005	-1.95245723E+001
   1.52528006E+003	1.96549123E+005	-1.95275954E+001
   1.52528130E+003	1.96548963E+005	-1.95289031E+001
   1.52528254E+003	1.96548804E+005	-1.95258428E+001
   1.52528378E+003	1.96548644E+005	-1.95219181E+001
   1.52528502E+003	1.96548484E+005	-1.95234401E+001
   1.52528626E+003	1.96548325E+005	-1.95300648E+001
   1.52528749E+003	1.96548165E+005	-1.95363314E+001
   1.52528873E+003	1.96548005E+005	-1.95397251E+001
   1.52528997E+003	1.96547845E+005	-1.95413054E+001
   1.52529121E+003	1.96547686E+005	-1.95405088E+001
   1.52529245E+003	1.96547526E+005	-1.95339893E+001
   1.52529369E+003	1.96547366E+005	-1.95200325E+001
   1.52529493E+003	1.96547207E+005	-1.95018203E+001
   1.52529617E+003	1.96547047E+005	-1.94850457E+001
   1.52529741E+003	1.96546887E+005	-1.94742001E+001
   1.52529865E+003	1.96546728E+005	-1.94719640E+001
   1.52529989E+003	1.96546568E+005	-1.94784599E+001
   1.52530113E+003	1.96546408E+005	-1.94903497E+001
   1.52530237E+003	1.96546248E+005	-1.95043034E+001
   1.52530361E+003	1.96546089E+005	-1.95192937E+001
   1.52530485E+003	1.96545929E+005	-1.95319537E+001
   1.52530608E+003	1.96545769E+005	-1.95358815E+001
   1.52530732E+003	1.96545610E+005	-1.95309112E+001
   1.52530856E+003	1.96545450E+005	-1.95263396E+001
